reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
AIFWCOS6FFYCV,B004VN09LM,Nathan Deunk,"[0, 0]","The Good:1. I didn't pay much.2. It holds the phone securely, whether in or out of the holster.3. When in the holster, it seems almost bulletproof.4. The felt on the inside was very soft and doesn't scratch the screen.5. It can slide into the holster face in or face out - although face out is much more difficult.6. It stands up and is quite stable in either orientation, which is the first time I've seen this in this type of case.7. It has a slightly rubberized belt clip with a strong spring that doesn't come off!The Bad:1. The phone jiggles EVER so slightly in the sleeve when it's not in the holster. It's still QUITE secure, but it could be annoying to some.2. Some people might have issues with the felt collecting dust, but I've been using it for 5 months in Djibouti and have had no problems.3. It doesn't protect the ends very well when you slide it out of the holster.4. While the plastic is grippy on your skin, on other surfaces it can be quite slick, so a tilted, hard, slick surface may not be the best place to put your phone.5. It has a slightly rubberized belt clip with a strong spring that doesn't come off!Conclusion: While I love the idea of the case, the sleeve didn't seem substantial enough to use without carrying around the holster, and the belt clip just gets in the way! I ended up snapping off the belt clip and doing an unconventional mod of the case. Turns out that if you take the button that holds the belt clip off and cut the felt in the middle, you can slide it in there and glue it down, which makes the holster much slimmer. However, this mod will ensure that you will never put any belt clip on it again. Good luck with your search for the perfect iPhone 4 case and thanks for reading!Update: I have used this case now for almost 5 months in the desert of Djibouti. After I snapped off the belt clip to make it smaller, it really worked well for me, providing just enough protection without feeling bulky. I highly recommend it, and it has become my favorite case for my iPhone by a large margin. It is showing a little wear around the corners, but it has held up very well, especially considering where I've used it!",5.0,A very nice surprise!,1318550400.0,"10 14, 2011"
A943B45XNWTXF,B000JQALA4,MA,"[0, 0]","Great stuff, just a bit pricey. My dog loves them but I can barely afford to give her more than 1 a week.I can only afford these when they are discounted.",4.0,Greenies are great but....,1359936000.0,"02 4, 2013"
A24M0EBCB76Y6M,B00HE4U514,,"[0, 0]","&#34;LEATHER&#34; IS A VERY FAR STRETCH AND THE PICTURE IS NOT WHAT WAS SENT.  THE TABLET CLIPS ARE ON THE LEFT SIDE (NOT THE RIGHT AS PICTURED) AND THE MATERIAL IS A HARD CARBOARD. IT WAS RECEIVED DAMAGED - THERE WAS A 3&#34; BEND MARK ON THE BACK AND A SPOT ON THE FRONT.  I'VE REQUESTED A RETURN, JUST WAITING FOR A PRE-PAID RETURN ENVELOPE (HOPE I DO GET THAT!!!)",1.0,PICTURE AND DISCRIPTION NOT WHAT YOU GET,1390780800.0,"01 27, 2014"
A3IRE8DDEN9EA3,B0014J07R2,Felipe Brosed,"[0, 1]","When I bought this router, I was wondering if it will able to cover all the house with its signal (600 m2).After I recive and install it, I'm very happy because it covers almost all the house, I can be working in the backyard and the signal is aceptable. Of course as longer you are of the router as poorer is the signal.In general is a good product.",4.0,Good Product,1252886400.0,"09 14, 2009"
A2K6ZXZVEFK2N0,B004Y2SEPI,Charles,"[0, 1]","The best part of the movie is the trailer, its campy and not in a good way. One plus is the visuals are quite amazing most of the time.",2.0,"Trailer is amazing, save your money and just watch that.",1401753600.0,"06 3, 2014"
AHTK0MAN1F677,B002OMX0XQ,Renee Barger,"[0, 0]","Replaced a 1998 Linksys 8-port router that was on its last leg.  This devive is MUCH faster and works wonderfully, and has far more features!  If you need a lot of ports, get this unit!!",5.0,GREAT UNIT,1374710400.0,"07 25, 2013"
A2VNEXN4IVT6IO,1935529862,Lynn,"[0, 0]","Beautifully Gifted by Angela Bisignano is an excellent resource for the reader or small study group who are exploring what the Lord has called them to do in their life.  Angela fills each chapter with scripture and practical life experiences, making this study absorbing and thought provoking.  At the end of each chapter Angela assists the reader in applying the information personally by providing three sections: Intentional Reflection, Igniting Life Application and Prayer.  This is a great study!",5.0,Beautifully Gifted,1331078400.0,"03 7, 2012"
AUEZ53PKG31VN,6302890276,kim williams,"[0, 1]",Mo-Tea-Sir is classic. I loved the jammed packed line up. It is always nice to see Mario and his father work together.,5.0,Great Movie.,1368057600.0,"05 9, 2013"
AJKTYH38AO1LO,0849948355,BadBrad,"[1, 3]","This is a quick read that makes a powerful point.  Like the subtitle says "" Why the Truth Matters"".  Nice little hard cover that you can pass around to friends and co-workers.",5.0,11 Million People,1328486400.0,"02 6, 2012"
A3VNJ3COVFDL4Y,B0001GUCHE,mollycurlyq,"[0, 0]",This Tea Rose tea pot was in new in the box and in perfect condition.  It arrived quickly and had a reasonable price.,5.0,Tea Pot,1205107200.0,"03 10, 2008"
A3P469K1MYYB88,0800718798,myPenName,"[0, 0]","This was an easy read and sweet story for the Christmas season.  I would recommend this book for a feel good, warm and fuzzy evening.",3.0,Feel good,1356825600.0,"12 30, 2012"
A2QYI1O4HT5FUJ,0385335814,Victorya,"[3, 4]","Whoa.  Justin Cronin can write!  This book is amazing.So Joe and Lucy own a fishing camp in Maine.  Harry is a rich man who loves the camp and is dying and he wants to come to spend his last days.Each character then tells their story and back story: Joe, Lucy, Harry, Kate (Daughter), Jordan (Camp Guide), and Joe's dad.The story goes from World War II to Vietnam, ending in 1994.  And it actually sets nicely FIRMLY in those times.  Like you read it and you can feel it actually sets in those times, not just you know it's supposed to happen then because the author says so somewhere.The power of writing.  It is real.All characters are so believable, like they are so normal.  They are not all good or all evil.  They are like real people.  Yet, they are likeable, and special in their own ways, and so decent.  (I know what I sound like, but it's true.)There is a love triangle.  AND THIS IS HOW A LOVE TRIANGLE SHOULD BE DONE.  And I usually hate a love triangle; people never come out likeable from a love triangle.  BUT NOT THIS ONE.  So decent.  So sad.  This is not a predictable, supersweet romance with cancer and various bad events thrown in to manipulate your emotion.  This is subtle.  Upscale.  There is tenderness, loyalty, and tragedy.  Very classy.OMG.  Some parts can be described as page-tuner!The end is a little too neat and sunny, a little different in tone than the rest.  But at that point when I care about these people, I do require.Read this book, you guys.  This is real lit.",5.0,Amazing,1312761600.0,"08 8, 2011"
A2U8TGJ8XDRBSI,B0000E32WV,Jose J Morales,"[0, 0]",This movie is funny and very enjoyable. Stupid people doing stup things. The good guys win over the bad guys,4.0,Crime Spree is a funny movie,1388361600.0,"12 30, 2013"
A1Z00O756VI4GI,B0007SV7LG,Cesar Da Silva,"[0, 0]",I love it. is case is resistant to all who like pocker and do not want to spend much on a set. This is perfect to take with you to wherever you go,5.0,GOOD,1370563200.0,"06 7, 2013"
A3IKD4RJVAFP8J,B000088E7D,"""mgzuniga""","[3, 5]","Bryn and Renee are two of the top 10 opera singers in the world, but they find it very difficult (especially Renee) to have sing in a musical-theatre style.  They sing everything very square, and when they don't, the phrasing is often times irregular.  Good CD, but not a must have.",3.0,Good... but not a Broadway Style,1067644800.0,"11 1, 2003"
AT1E48MBZGDU2,B000J1FT4W,Sharmin Jose,"[2, 2]","We had our second doctor's visit in two months for our little one and was shocked to know that he had an infection in his left ear. We were determined to purchase an otoscope but were a bit confused whether something this cheap would be helping us. Trust us! This did what we want, it is cheap but functional. I am not a healthcare professional, but my wife is a nurse and she is really happy with this product. I am sorry for those guys for whom this otoscope did not work out. But as a father of a little one, I first check my son's ear with this product when he cries continuously. With the help of this one we were able to find out that the right ear also is infected. Every day we use this to verify the progress of the infection and so far we could not complain.",5.0,Parents of one year old,1326844800.0,"01 18, 2012"
A3PV68UKJI1UVH,B002UAR8SK,K. Frazier,"[3, 3]","This netbook is great for a cheap small, very portable, tablet. Of course it's a netbook so expecting great performance, even out of the box, is just setting yourself up to be disappointed. I bought this netbook just over a month ago. I use it for school and simple things at home. It's good for research and note taking (I got MS office and I use OneNote on it). I use google chrome on it and it's pretty fast with this browser. I can't tell you how well it worked with the default RAM it came with because before I even turned it on I replaced the 1gb RAM stick with a 667mhz 2gb corsair stick I had bought that was shipped to my house the day before. I have had no problems with it, so no need to switch back. Like many other reviews for this netbook, I suggest you immediately upgrade to a 2gb stick of RAM.The design of this netbook is very nice (not as nice or as large as the t101mt, but I'll tell you why I chose this over the t101 later) and light. While it only has 2 USB ports you can get external add-ons (and if you need something that consumes power, then you'll need to get one that plugs into a wall outlet or has a battery pack). I have had no problems with the swiveling screen and while there is a long delay when using the button that changes the screen orientation, it's not difficult to use. The stylus is a bit annoying. It extends and will easily go back to it's normal position without having to make it (just hold it upwards). The 2 SD slots is a nice plus due to the lack of 3 USB ports. Not only that but one has a cover to make it semi-permanant. I assume this is done because there's not much hard drive space (only 32gb). The keyboard is difficult to type on first, but it doesn't take long to learn how to type on. because the keys are small it's very easy to ""fat-finger"" the keys when you type too fast (I do that a lot when I'm typing in my user-password and it takes it awhile to tell me that I typed in the incorrect password). I'm happy that they put a caps-lock LED indicator, and while they're not necessary, there are functions on the keyboard for num lock and scroll lock (some of the normal keys, when num lock is on, will function as a number pad). The camera is hardly worth mentioning. It's terrible. It's slow to capture and is 0.2 megapixels in picture capture mode. Though I didn't have a need for it in the first place so it's not a big con for me. The screen, while small, has a better PPI (pixels per sqaure inch) than most other netbooks. it's the same resolution as others but a smaller screen. That's one reason I chose it over the t101mt, also it's not very grainy.The touchscreen is nice, the multi touch features are mostly swiveling and resizing. I do recommend getting rid of some of asus' software like touchgate and the software dock. They're unnecessary and use quite a few resources (especially touchgate). However penwrite is useful, well, the t101mt version of penwrite is useful. I recommend going to the download page on Asus' website for the t101mt and downloading and installing its version of penwrite. that will allow you the option of getting palm rejection on every software, not just one note and a few other softwares. You do this by setting it into pen mode. Now there are a few problems I've had with it. When I have my palm rested on the screen while trying to write, it will reject everything, that includes whatever I'm trying to write with the pen (or draw).Now for overall performance in my very long review. Of course you can't expect too much, considering it's a netbook, but the intel GMA 500 is terrible, or well.. the intel GMA 500 DRIVERS are terrible. I can run video game emulators up to the graphics level of the SNES, however, when I tried playing megaman zero 1 (I'm a bit of a fan) on the visual boy advance emulator, on the second stage there is an overlay of what is supposed to be rain, however my graphics chip couldn't understand the overlay and completely omitted the game and just displayed the rain overlay which made it impossible to play. Now I tried the same emulator with the EXACT same rom (put the rom on a flash drive) and played it on my desktop and had no such problem. The emulator was also extremely slow. I've also had problems with visual clones of applications. One of which was a desktop gadget monitoring CPU usage and Memory usage. I was able to easily get rid of the clone by moving my mouse over it, forcing a reset of the sector of the screen the mouse was over. Now to increase performance, I recommend turning off windows aero and turning your graphics settings to either basic or classic (I'm using classic right now). I also recommend having it plugged in whenever possible for performance. Getting linux on here (from what I've read) is a nightmare. It mostly has to do with the linux graphics drivers for the intel GMA 500 being terrible (look up the Dell mini 10 ubuntu netbooks and search for articles relating to it not working). The reason it's terrible is that intel didn't actually make the chip, another company did and intel just puts their name on it. Now also to get it to work on linux, you have to compile your own driver so the touchscreen will work in linux. The first is a more difficult task than the second of course. I have had no problems with my after market memory. Of course with a processor operating at 1.33ghz, there are going to be programs crashing if you ask it to run too much (I had one note do that when I asked it to undo too much). The battery life is AMAZING. if I use it conservatively with low brightness settings, it lasts about 5 hours (on power saver mode). about 3 hours if I play music or video games (which is annoying if I'm playing chess with a friend).If you're going to listen to music, you should use headphones instead of the speakers. the speakers are on the underside of the netbook and also have low sound quality. Videos are a bit laggy (I get low frame rates on youtube on the lowest possible resolution) however I usually get no lag on sound (unless there's a high resource process running)the Bluetooth feature is very nice since I don't have a connector for my phone to a computer. The hard drive is slow (don't be fooled by the fact that it's an SSD) and only has 32gb (that's actually the marketed amount, there's less after formatting it to the NTFS filesystem, the true total is 29.7GB) of storage space. I don't store that many files on here and I don't have a lot of software and I only have 10gb remaining (while running piriform's CCleaner). I do highly recommend getting a high capacity SD card to store files on if you get this product. I would NOT use the online data storage asus provides, the interface for it has crashed windows explorer every time I try to set up an update with itif you have reached this far, I thank you and commend you for reading the entire review of this product. I hope you found it informative.I love this product despite some of its draw backs",4.0,"Great for a netbook, mostly",1291852800.0,"12 9, 2010"
